学生学院,年级,班级,预警级别,学号,不及格课程总学分,不及格门次
汽车工程学院,2018,0709182,黄色预警,070918233,7,2
汽车工程学院,2018,0709182,蓝色预警,070918234,5,1
汽车工程学院,2018,0724181,蓝色预警,072418106,4,1
汽车工程学院,2018,0724181,黄色预警,072418109,12,4
汽车工程学院,2018,0724181,黄色预警,072418111,12,3
汽车工程学院,2018,0724181,橙色预警,072418112,19,5
汽车工程学院,2018,0724181,蓝色预警,072418114,3,1
汽车工程学院,2018,0724181,黄色预警,072418115,7,2
汽车工程学院,2018,0724181,蓝色预警,072418116,3,1
汽车工程学院,2018,0724181,蓝色预警,072418117,4,1
汽车工程学院,2018,0724181,黄色预警,072418118,7,2
汽车工程学院,2018,0724181,黄色预警,072418121,7,2
汽车工程学院,2018,0724181,蓝色预警,072418122,3,1
汽车工程学院,2018,0724181,黄色预警,072418123,7,2
汽车工程学院,2018,0724182,黄色预警,072418204,9,2
汽车工程学院,2018,0724182,蓝色预警,072418207,3,1
汽车工程学院,2018,0724182,蓝色预警,072418208,5,1
汽车工程学院,2018,0724182,黄色预警,072418213,7,2
汽车工程学院,2018,0724182,蓝色预警,072418214,3,1
汽车工程学院,2018,0724182,蓝色预警,072418216,3,1
汽车工程学院,2018,0724182,蓝色预警,072418217,3,1
汽车工程学院,2018,0724182,蓝色预警,072418218,1,1
汽车工程学院,2018,0724182,黄色预警,072418219,9,2
汽车工程学院,2018,0724182,黄色预警,072418220,10,2
汽车工程学院,2018,0724182,蓝色预警,072418221,4,1
汽车工程学院,2018,0724182,蓝色预警,072418222,4,1
汽车工程学院,2018,0724182,蓝色预警,072418224,3,1
汽车工程学院,2018,0724182,蓝色预警,072418234,3,1
汽车工程学院,2018,0724182,蓝色预警,072418235,2,1
汽车工程学院,2018,0730181,蓝色预警,060818111,5,1
汽车工程学院,2018,0730181,蓝色预警,070918230,5,1
汽车工程学院,2018,0730181,蓝色预警,073018101,5,1
汽车工程学院,2018,0730181,蓝色预警,073018102,5,1
汽车工程学院,2018,0730181,蓝色预警,073018109,5,1
汽车工程学院,2018,0730181,蓝色预警,073018112,5,1
汽车工程学院,2018,0730181,蓝色预警,073018113,5,1
汽车工程学院,2018,0730181,蓝色预警,073018114,5,1
汽车工程学院,2018,0730181,黄色预警,073018118,7,2
汽车工程学院,2018,0730181,蓝色预警,073018120,5,1
汽车工程学院,2018,0730181,黄色预警,073018122,10,3
汽车工程学院,2018,0730181,蓝色预警,073018123,5,1
汽车工程学院,2018,0730181,蓝色预警,073018125,5,1
汽车工程学院,2018,0730181,蓝色预警,073018127,3,1
汽车工程学院,2018,0730181,黄色预警,073018129,18,4
汽车工程学院,2018,0730181,黄色预警,073018130,5,2
汽车工程学院,2018,0730182,蓝色预警,070918129,5,1
汽车工程学院,2018,0730182,蓝色预警,070918134,5,1
汽车工程学院,2018,0730182,蓝色预警,073018202,5,1
汽车工程学院,2018,0730182,黄色预警,073018203,15,4
汽车工程学院,2018,0730182,蓝色预警,073018206,5,1
汽车工程学院,2018,0730182,黄色预警,073018210,12,3
汽车工程学院,2018,0730182,黄色预警,073018211,10,2
汽车工程学院,2018,0730182,蓝色预警,073018212,5,1
汽车工程学院,2018,0730182,蓝色预警,073018213,5,1
汽车工程学院,2018,0730182,黄色预警,073018215,7,2
汽车工程学院,2018,0730182,黄色预警,073018217,6,2
汽车工程学院,2018,0730182,黄色预警,073018218,10,2
汽车工程学院,2018,0730182,黄色预警,073018219,7,2
汽车工程学院,2018,0730182,黄色预警,073018220,13,3
汽车工程学院,2018,0730182,黄色预警,073018221,7,2
汽车工程学院,2018,0730182,蓝色预警,073018222,5,1
汽车工程学院,2018,0730182,黄色预警,073018223,18,4
汽车工程学院,2018,0730182,黄色预警,073018224,7,2
汽车工程学院,2018,0730182,黄色预警,073018226,10,2
汽车工程学院,2018,0730182,蓝色预警,073018227,5,1
汽车工程学院,2018,0730182,黄色预警,073018228,13,3
汽车工程学院,2018,0730182,蓝色预警,073018231,5,1
汽车工程学院,2018,0730182,蓝色预警,073018232,5,1
汽车工程学院,2018,0730182,蓝色预警,073018233,5,1
汽车工程学院,2018,0730182,蓝色预警,Z05218127,5,1
汽车工程学院,2018,0761181,蓝色预警,076118101,5,1
汽车工程学院,2018,0761181,黄色预警,076118103,10,2
汽车工程学院,2018,0761181,蓝色预警,076118104,2,1
汽车工程学院,2018,0761181,黄色预警,076118105,12,3
汽车工程学院,2018,0761181,黄色预警,076118106,12,3
汽车工程学院,2018,0761181,蓝色预警,076118108,2,1
汽车工程学院,2018,0761181,黄色预警,076118109,15,3
汽车工程学院,2018,0761181,蓝色预警,076118110,5,1
汽车工程学院,2018,0761181,蓝色预警,076118112,5,1
汽车工程学院,2018,0761181,黄色预警,076118113,7,2
汽车工程学院,2018,0761181,黄色预警,076118115,14,4
汽车工程学院,2018,0761181,黄色预警,076118117,17,4
汽车工程学院,2018,0761181,橙色预警,076118119,15,5
汽车工程学院,2018,0761181,黄色预警,076118121,6,2
汽车工程学院,2018,0761181,橙色预警,076118122,19,5
汽车工程学院,2018,0761181,蓝色预警,076118123,5,1
汽车工程学院,2018,0761181,黄色预警,076118125,17,4
汽车工程学院,2018,0761181,橙色预警,076118126,20,5
汽车工程学院,2018,0761181,黄色预警,076118127,15,4
汽车工程学院,2018,0761181,黄色预警,076118128,12,3
